tuning_mult,projected_dps,run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
1.0,332115,3635,5753,Rogue,Outlaw,Trickster,DPS,US,Murder Row,18,1,1713.5,332115,1,334,2026-08-02,2,1,1765.0,13.5
1.0,374050,3635,2145,Monk,Windwalker,Conduit of the Celestials,DPS,US,Murder Row,18,1,1713.5,374050,2,334,2026-08-02,2,1,1765.0,13.5
1.0,108250,3636,7206,Paladin,Protection,Lightsmith,Tank,CN,Voidscar Arena,15,0,2162.7,108250,5,334,2026-08-02,2,1,2409.0,-33.8
0.7142,11215,3636,3057,Priest,Discipline,Oracle,Healer,CN,Voidscar Arena,15,0,2162.7,15702,6,334,2026-08-02,2,1,2409.0,-33.8
1.0,216448,3636,7207,Monk,Windwalker,Conduit of the Celestials,DPS,CN,Voidscar Arena,15,0,2162.7,216448,6,334,2026-08-02,2,1,2409.0,-33.8
1.0,204549,3636,7208,Warrior,Arms,Colossus,DPS,CN,Voidscar Arena,15,0,2162.7,204549,7,334,2026-08-02,2,1,2409.0,-33.8
1.0,155626,3636,7209,Hunter,Marksmanship,Sentinel,DPS,CN,Voidscar Arena,15,0,2162.7,155626,9,334,2026-08-02,2,1,2409.0,-33.8
0.9565,200523,3637,2346,DeathKnight,Blood,San'layn,Tank,US,Voidscar Arena,18,1,1623.8,209642,0,334,2026-08-02,2,1,1675.0,7.0
1.0,39233,3637,6494,Paladin,Holy,Herald of the Sun,Healer,US,Voidscar Arena,18,1,1623.8,39233,0,334,2026-08-02,2,1,1675.0,7.0
1.0,294399,3637,4472,Warlock,Affliction,Soul Harvester,DPS,US,Voidscar Arena,18,1,1623.8,294399,1,334,2026-08-02,2,1,1675.0,7.0
0.9666,325315,3637,5199,Mage,Arcane,Sunfury,DPS,US,Voidscar Arena,18,1,1623.8,336556,1,334,2026-08-02,2,1,1675.0,7.0
0.9608,293410,3637,70,DemonHunter,Devourer,Void-Scarred,DPS,US,Voidscar Arena,18,1,1623.8,305381,2,334,2026-08-02,2,1,1675.0,7.0
1.0,224502,3638,1023,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,18,1,1449.4,224502,0,334,2026-08-02,2,1,1501.0,10.7
0.7048,64365,3638,96,Priest,Discipline,Voidweaver,Healer,EU,Ruby Life Pools,18,1,1449.4,91323,2,334,2026-08-02,2,1,1501.0,10.7
1.0,437260,3638,6971,DeathKnight,Unholy,San'layn,DPS,EU,Ruby Life Pools,18,1,1449.4,437260,0,334,2026-08-02,2,1,1501.0,10.7
1.0,406181,3638,333,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Ruby Life Pools,18,1,1449.4,406181,1,334,2026-08-02,2,1,1501.0,10.7
1.0,419614,3638,193,Shaman,Elemental,Farseer,DPS,EU,Ruby Life Pools,18,1,1449.4,419614,1,334,2026-08-02,2,1,1501.0,10.7
1.0,168956,3639,2844,Paladin,Protection,Lightsmith,Tank,EU,Voidscar Arena,18,1,1518.5,168956,0,334,2026-08-02,2,1,1510.0,16.1
0.7058,56204,3639,96,Priest,Discipline,Voidweaver,Healer,EU,Voidscar Arena,18,1,1518.5,79632,0,334,2026-08-02,2,1,1510.0,16.1
1.0398,370727,3639,5849,Rogue,Assassination,Fatebound,DPS,EU,Voidscar Arena,18,1,1518.5,356537,0,334,2026-08-02,2,1,1510.0,16.1
1.0,320245,3639,2601,Rogue,Outlaw,Trickster,DPS,EU,Voidscar Arena,18,1,1518.5,320245,0,334,2026-08-02,2,1,1510.0,16.1
1.0,363765,3639,193,Shaman,Elemental,Farseer,DPS,EU,Voidscar Arena,18,1,1518.5,363765,0,334,2026-08-02,2,1,1510.0,16.1
0.9549,135321,3640,959,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,18,0,1962.3,141713,2,334,2026-08-02,2,1,2164.0,-9.3
0.706,45519,3640,96,Priest,Discipline,Voidweaver,Healer,EU,Kings' Rest,18,0,1962.3,64475,3,334,2026-08-02,2,1,2164.0,-9.3
1.0,211914,3640,333,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Kings' Rest,18,0,1962.3,211914,4,334,2026-08-02,2,1,2164.0,-9.3
1.0,242613,3640,193,Shaman,Elemental,Farseer,DPS,EU,Kings' Rest,18,0,1962.3,242613,2,334,2026-08-02,2,1,2164.0,-9.3
0.9685,197357,3640,282,DemonHunter,Devourer,Void-Scarred,DPS,EU,Kings' Rest,18,0,1962.3,203776,3,334,2026-08-02,2,1,2164.0,-9.3
0.9577,83377,3641,7210,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,14,1,1864.7,87059,0,321,2026-08-02,2,1,1917.0,6.0
1.0,10102,3641,6949,Paladin,Holy,Herald of the Sun,Healer,EU,Murder Row,14,1,1864.7,10102,0,321,2026-08-02,2,1,1917.0,6.0
0.9657,172248,3641,7211,DemonHunter,Devourer,Void-Scarred,DPS,EU,Murder Row,14,1,1864.7,178366,2,321,2026-08-02,2,1,1917.0,6.0
0.9677,258967,3641,5353,Mage,Arcane,Sunfury,DPS,EU,Murder Row,14,1,1864.7,267611,2,321,2026-08-02,2,1,1917.0,6.0
1.0,250887,3641,7212,Druid,Balance,Elune's Chosen,DPS,EU,Murder Row,14,1,1864.7,250887,0,321,2026-08-02,2,1,1917.0,6.0
1.0,137144,3642,6920,Paladin,Protection,Templar,Tank,US,Ruby Life Pools,12,1,1353.7,137144,2,321,2026-08-02,2,1,1450.0,13.7
1.0,36277,3642,7213,Paladin,Holy,Lightsmith,Healer,US,Ruby Life Pools,12,1,1353.7,36277,1,321,2026-08-02,2,1,1450.0,13.7
1.0,192056,3642,7214,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,12,1,1353.7,192056,1,321,2026-08-02,2,1,1450.0,13.7
1.0,180868,3642,6931,DemonHunter,Havoc,Aldrachi Reaver,DPS,US,Ruby Life Pools,12,1,1353.7,180868,1,321,2026-08-02,2,1,1450.0,13.7
1.0467,200485,3642,7215,Shaman,Enhancement,Stormbringer,DPS,US,Ruby Life Pools,12,1,1353.7,191540,2,321,2026-08-02,2,1,1450.0,13.7
1.0,129618,3643,4293,Paladin,Protection,Unknown,Tank,CN,Kings' Rest,19,1,1909.8,129618,0,334,2026-07-30,2,0,1917.0,3.2
1.0,50261,3643,1917,Paladin,Holy,Unknown,Healer,CN,Kings' Rest,19,1,1909.8,50261,0,334,2026-07-30,2,0,1917.0,3.2
1.0,253405,3643,2672,Priest,Shadow,Unknown,DPS,CN,Kings' Rest,19,1,1909.8,253405,0,334,2026-07-30,2,0,1917.0,3.2
1.0,243008,3643,2496,Shaman,Elemental,Unknown,DPS,CN,Kings' Rest,19,1,1909.8,243008,0,334,2026-07-30,2,0,1917.0,3.2
1.0,226969,3643,4279,Druid,Balance,Unknown,DPS,CN,Kings' Rest,19,1,1909.8,226969,1,334,2026-07-30,2,0,1917.0,3.2
0.9565,162037,3644,7216,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,16,0,1929.4,169406,1,334,2026-08-02,2,1,2146.0,-19.2
1.0,47282,3644,7217,Evoker,Preservation,Flameshaper,Healer,EU,Altar of Fangs,16,0,1929.4,47282,5,334,2026-08-02,2,1,2146.0,-19.2
1.0,269782,3644,7218,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Altar of Fangs,16,0,1929.4,269782,4,334,2026-08-02,2,1,2146.0,-19.2
0.9717,241595,3644,6375,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,16,0,1929.4,248631,4,334,2026-08-02,2,1,2146.0,-19.2
1.0,273068,3644,1111,Evoker,Devastation,Flameshaper,DPS,EU,Altar of Fangs,16,0,1929.4,273068,3,334,2026-08-02,2,1,2146.0,-19.2
1.0,135172,3645,6252,Warrior,Protection,Mountain Thane,Tank,EU,Temple of Sethraliss,12,1,1730.4,135172,0,321,2026-08-01,2,1,1917.0,0.1
1.1968,15794,3645,265,Druid,Restoration,Keeper of the Grove,Healer,EU,Temple of Sethraliss,12,1,1730.4,13197,1,321,2026-08-01,2,1,1917.0,0.1
0.9656,178487,3645,6890,Mage,Arcane,Sunfury,DPS,EU,Temple of Sethraliss,12,1,1730.4,184845,5,321,2026-08-01,2,1,1917.0,0.1
0.982,202527,3645,7219,Mage,Arcane,Spellslinger,DPS,EU,Temple of Sethraliss,12,1,1730.4,206239,3,321,2026-08-01,2,1,1917.0,0.1
1.0,122132,3645,7220,Hunter,Marksmanship,Sentinel,DPS,EU,Temple of Sethraliss,12,1,1730.4,122132,4,321,2026-08-01,2,1,1917.0,0.1
1.0,156809,3646,7221,DeathKnight,Blood,Deathbringer,Tank,US,Temple of Sethraliss,15,1,1488.7,156809,0,334,2026-08-02,2,1,1600.0,16.7
1.0,69913,3646,429,Evoker,Preservation,Flameshaper,Healer,US,Temple of Sethraliss,15,1,1488.7,69913,2,334,2026-08-02,2,1,1600.0,16.7
0.973,248112,3646,7222,DemonHunter,Devourer,Annihilator,DPS,US,Temple of Sethraliss,15,1,1488.7,254997,2,334,2026-08-02,2,1,1600.0,16.7
0.9797,256917,3646,7223,Warrior,Arms,Slayer,DPS,US,Temple of Sethraliss,15,1,1488.7,262240,3,334,2026-08-02,2,1,1600.0,16.7
0.9606,243535,3646,2257,Mage,Arcane,Sunfury,DPS,US,Temple of Sethraliss,15,1,1488.7,253524,1,334,2026-08-02,2,1,1600.0,16.7
1.0,173527,3647,4293,Paladin,Protection,Lightsmith,Tank,CN,Temple of Sethraliss,19,1,1799.3,173527,0,334,2026-07-30,2,0,1865.0,2.8
1.0,54458,3647,1917,Paladin,Holy,Lightsmith,Healer,CN,Temple of Sethraliss,19,1,1799.3,54458,2,334,2026-07-30,2,0,1865.0,2.8
1.0,333413,3647,2672,Priest,Shadow,Archon,DPS,CN,Temple of Sethraliss,19,1,1799.3,333413,2,334,2026-07-30,2,0,1865.0,2.8
1.0,354538,3647,2496,Shaman,Elemental,Farseer,DPS,CN,Temple of Sethraliss,19,1,1799.3,354538,1,334,2026-07-30,2,0,1865.0,2.8
1.0,354471,3647,356,Druid,Balance,Elune's Chosen,DPS,CN,Temple of Sethraliss,19,1,1799.3,354471,0,334,2026-07-30,2,0,1865.0,2.8
0.9546,240282,3648,1224,DeathKnight,Blood,San'layn,Tank,CN,Altar of Fangs,18,0,1698.2,251710,0,334,2026-08-02,2,1,1810.0,-0.5
1.0,36512,3648,7224,Paladin,Holy,Lightsmith,Healer,CN,Altar of Fangs,18,0,1698.2,36512,3,334,2026-08-02,2,1,1810.0,-0.5
1.0,388432,3648,869,Paladin,Retribution,Herald of the Sun,DPS,CN,Altar of Fangs,18,0,1698.2,388432,1,334,2026-08-02,2,1,1810.0,-0.5
0.9897,339503,3648,7225,Mage,Arcane,Spellslinger,DPS,CN,Altar of Fangs,18,0,1698.2,343036,2,334,2026-08-02,2,1,1810.0,-0.5
1.0,382558,3648,2913,Shaman,Elemental,Farseer,DPS,CN,Altar of Fangs,18,0,1698.2,382558,2,334,2026-08-02,2,1,1810.0,-0.5
0.9563,179993,3649,7226,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,17,1,1611.5,188218,0,334,2026-08-02,2,1,1633.0,2.8
1.0,33744,3649,3206,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,17,1,1611.5,33744,1,334,2026-08-02,2,1,1633.0,2.8
1.0359,348125,3649,770,DeathKnight,Frost,Rider of the Apocalypse,DPS,EU,Ruby Life Pools,17,1,1611.5,336060,0,334,2026-08-02,2,1,1633.0,2.8
1.0,246875,3649,3902,Hunter,Marksmanship,Sentinel,DPS,EU,Ruby Life Pools,17,1,1611.5,246875,1,334,2026-08-02,2,1,1633.0,2.8
1.0,223836,3649,1567,Mage,Fire,Sunfury,DPS,EU,Ruby Life Pools,17,1,1611.5,223836,0,334,2026-08-02,2,1,1633.0,2.8
1.0,168471,3650,697,Paladin,Protection,Lightsmith,Tank,CN,Altar of Fangs,18,0,2310.1,168471,0,334,2026-08-02,2,1,2422.0,-34.5
1.0,50847,3650,700,Shaman,Restoration,Totemic,Healer,CN,Altar of Fangs,18,0,2310.1,50847,2,334,2026-08-02,2,1,2422.0,-34.5
1.0,289426,3650,6576,Druid,Balance,Elune's Chosen,DPS,CN,Altar of Fangs,18,0,2310.1,289426,5,334,2026-08-02,2,1,2422.0,-34.5
0.9642,242576,3650,5824,Mage,Arcane,Sunfury,DPS,CN,Altar of Fangs,18,0,2310.1,251583,2,334,2026-08-02,2,1,2422.0,-34.5
1.0,270040,3650,3988,Evoker,Devastation,Flameshaper,DPS,CN,Altar of Fangs,18,0,2310.1,270040,4,334,2026-08-02,2,1,2422.0,-34.5
1.0,94004,3651,7227,Paladin,Protection,Lightsmith,Tank,CN,Voidscar Arena,15,1,1730.0,94004,0,334,2026-08-02,2,1,1766.0,1.9
1.0,32592,3651,7224,Paladin,Holy,Lightsmith,Healer,CN,Voidscar Arena,15,1,1730.0,32592,0,334,2026-08-02,2,1,1766.0,1.9
0.9698,215565,3651,7228,DemonHunter,Devourer,Annihilator,DPS,CN,Voidscar Arena,15,1,1730.0,222278,2,334,2026-08-02,2,1,1766.0,1.9
1.0,258118,3651,7229,Priest,Shadow,Voidweaver,DPS,CN,Voidscar Arena,15,1,1730.0,258118,0,334,2026-08-02,2,1,1766.0,1.9
1.0,220675,3651,7230,Shaman,Elemental,Farseer,DPS,CN,Voidscar Arena,15,1,1730.0,220675,1,334,2026-08-02,2,1,1766.0,1.9
1.0,165188,3652,7231,DeathKnight,Blood,Deathbringer,Tank,CN,Temple of Sethraliss,15,1,1701.8,165188,1,334,2026-08-02,2,1,1843.0,4.0
0.7094,16747,3652,3057,Priest,Discipline,Oracle,Healer,CN,Temple of Sethraliss,15,1,1701.8,23607,3,334,2026-08-02,2,1,1843.0,4.0
0.9624,239038,3652,7232,Mage,Arcane,Sunfury,DPS,CN,Temple of Sethraliss,15,1,1701.8,248377,1,334,2026-08-02,2,1,1843.0,4.0
1.0,274890,3652,7207,Monk,Windwalker,Conduit of the Celestials,DPS,CN,Temple of Sethraliss,15,1,1701.8,274890,3,334,2026-08-02,2,1,1843.0,4.0
1.0,205461,3652,7229,Priest,Shadow,Voidweaver,DPS,CN,Temple of Sethraliss,15,1,1701.8,205461,2,334,2026-08-02,2,1,1843.0,4.0
1.0,120567,3653,1750,Paladin,Protection,Lightsmith,Tank,EU,Den of Nalorakk,17,0,1865.1,120567,0,334,2026-08-02,2,1,1977.0,-2.9
1.0,11094,3653,7233,Priest,Holy,Archon,Healer,EU,Den of Nalorakk,17,0,1865.1,11094,4,334,2026-08-02,2,1,1977.0,-2.9
1.0,268705,3653,2435,Shaman,Elemental,Farseer,DPS,EU,Den of Nalorakk,17,0,1865.1,268705,3,334,2026-08-02,2,1,1977.0,-2.9
0.9759,238608,3653,5794,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,17,0,1865.1,244500,2,334,2026-08-02,2,1,1977.0,-2.9
1.0398,314834,3653,5849,Rogue,Assassination,Fatebound,DPS,EU,Den of Nalorakk,17,0,1865.1,302783,1,334,2026-08-02,2,1,1977.0,-2.9
0.9566,162723,3654,7161,DeathKnight,Blood,San'layn,Tank,EU,Den of Nalorakk,15,1,1688.4,170106,1,334,2026-08-02,2,1,1740.0,9.4
0.709,16986,3654,7162,Priest,Discipline,Oracle,Healer,EU,Den of Nalorakk,15,1,1688.4,23957,1,334,2026-08-02,2,1,1740.0,9.4
1.0,197041,3654,7183,DemonHunter,Havoc,Aldrachi Reaver,DPS,EU,Den of Nalorakk,15,1,1688.4,197041,1,334,2026-08-02,2,1,1740.0,9.4
0.9667,295006,3654,7234,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,15,1,1688.4,305168,1,334,2026-08-02,2,1,1740.0,9.4
1.0,246070,3654,7163,Druid,Balance,Elune's Chosen,DPS,EU,Den of Nalorakk,15,1,1688.4,246070,0,334,2026-08-02,2,1,1740.0,9.4
1.0,163224,3655,7235,Paladin,Protection,Lightsmith,Tank,EU,Den of Nalorakk,15,1,1572.2,163224,1,334,2026-08-02,2,1,1743.0,9.2
1.0,46014,3655,7236,Evoker,Preservation,Flameshaper,Healer,EU,Den of Nalorakk,15,1,1572.2,46014,2,334,2026-08-02,2,1,1743.0,9.2
0.9639,259428,3655,1922,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,15,1,1572.2,269144,3,334,2026-08-02,2,1,1743.0,9.2
0.9758,230793,3655,7237,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,15,1,1572.2,236517,4,334,2026-08-02,2,1,1743.0,9.2
1.0159,277864,3655,5849,Rogue,Subtlety,Deathstalker,DPS,EU,Den of Nalorakk,15,1,1572.2,273515,2,334,2026-08-02,2,1,1743.0,9.2
0.9542,206362,3656,959,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,15,1,1577.4,216267,1,334,2026-08-02,2,1,1749.0,2.8
1.0214,68178,3656,7181,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Altar of Fangs,15,1,1577.4,66750,1,334,2026-08-02,2,1,1749.0,2.8
1.0,223806,3656,7142,Monk,Windwalker,Conduit of the Celestials,DPS,EU,Altar of Fangs,15,1,1577.4,223806,3,334,2026-08-02,2,1,1749.0,2.8
0.9681,314640,3656,7040,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,15,1,1577.4,325008,2,334,2026-08-02,2,1,1749.0,2.8
1.0,294673,3656,3306,Evoker,Devastation,Scalecommander,DPS,EU,Altar of Fangs,15,1,1577.4,294673,5,334,2026-08-02,2,1,1749.0,2.8
0.9532,91744,3657,7238,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,10,1,1498.9,96249,1,321,2026-08-02,2,1,1520.0,23.2
1.0,24832,3657,7239,Shaman,Restoration,Totemic,Healer,EU,Kings' Rest,10,1,1498.9,24832,1,321,2026-08-02,2,1,1520.0,23.2
0.9833,179492,3657,7240,Mage,Arcane,Spellslinger,DPS,EU,Kings' Rest,10,1,1498.9,182541,1,321,2026-08-02,2,1,1520.0,23.2
1.0,144517,3657,5768,Paladin,Retribution,Herald of the Sun,DPS,EU,Kings' Rest,10,1,1498.9,144517,1,321,2026-08-02,2,1,1520.0,23.2
1.0,144344,3657,7241,Hunter,Marksmanship,Sentinel,DPS,EU,Kings' Rest,10,1,1498.9,144344,2,321,2026-08-02,2,1,1520.0,23.2
1.0,171035,3658,7242,DeathKnight,Blood,Deathbringer,Tank,EU,The Blinding Vale,15,0,1702.1,171035,2,334,2026-08-02,2,1,1874.0,-0.7
1.0,36050,3658,7243,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,15,0,1702.1,36050,3,334,2026-08-02,2,1,1874.0,-0.7
0.9603,262890,3658,7150,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,15,0,1702.1,273758,2,334,2026-08-02,2,1,1874.0,-0.7
1.0,245668,3658,7151,Priest,Shadow,Archon,DPS,EU,The Blinding Vale,15,0,1702.1,245668,2,334,2026-08-02,2,1,1874.0,-0.7
1.0,247476,3658,2080,Rogue,Outlaw,Trickster,DPS,EU,The Blinding Vale,15,0,1702.1,247476,3,334,2026-08-02,2,1,1874.0,-0.7
1.0,181091,3659,1166,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,17,1,1597.6,181091,0,334,2026-08-02,2,1,1664.0,7.5
1.0,51397,3659,4627,Paladin,Holy,Lightsmith,Healer,EU,Altar of Fangs,17,1,1597.6,51397,1,334,2026-08-02,2,1,1664.0,7.5
0.9821,346628,3659,6697,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,17,1,1597.6,352946,1,334,2026-08-02,2,1,1664.0,7.5
0.9627,345283,3659,1352,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,17,1,1597.6,358661,2,334,2026-08-02,2,1,1664.0,7.5
1.0,405792,3659,2576,DeathKnight,Unholy,San'layn,DPS,EU,Altar of Fangs,17,1,1597.6,405792,1,334,2026-08-02,2,1,1664.0,7.5
0.9561,145947,3660,7244,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,15,0,2210.0,152648,4,334,2026-08-02,2,1,2562.0,-37.7
1.0,16287,3660,164,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,15,0,2210.0,16287,6,334,2026-08-02,2,1,2562.0,-37.7
1.0,267964,3660,7245,Shaman,Elemental,Farseer,DPS,EU,The Blinding Vale,15,0,2210.0,267964,8,334,2026-08-02,2,1,2562.0,-37.7
0.9637,257141,3660,6750,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,15,0,2210.0,266827,9,334,2026-08-02,2,1,2562.0,-37.7
1.0502,234274,3660,7246,Warrior,Fury,Mountain Thane,DPS,EU,The Blinding Vale,15,0,2210.0,223076,5,334,2026-08-02,2,1,2562.0,-37.7
0.9559,147728,3661,7247,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,16,0,1799.7,154543,2,334,2026-08-02,2,1,2091.0,-16.2
1.197,4677,3661,265,Druid,Restoration,Wildstalker,Healer,EU,Voidscar Arena,16,0,1799.7,3907,5,334,2026-08-02,2,1,2091.0,-16.2
1.0,220888,3661,2,Hunter,Marksmanship,Sentinel,DPS,EU,Voidscar Arena,16,0,1799.7,220888,4,334,2026-08-02,2,1,2091.0,-16.2
1.0,231750,3661,7248,Warlock,Affliction,Soul Harvester,DPS,EU,Voidscar Arena,16,0,1799.7,231750,7,334,2026-08-02,2,1,2091.0,-16.2
0.9729,228553,3661,6375,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,16,0,1799.7,234920,4,334,2026-08-02,2,1,2091.0,-16.2
1.0,155040,3662,7249,Warrior,Protection,Colossus,Tank,EU,Den of Nalorakk,17,0,2083.2,155040,1,334,2026-08-02,2,1,2195.0,-14.3
1.0,48563,3662,6584,Paladin,Holy,Herald of the Sun,Healer,EU,Den of Nalorakk,17,0,2083.2,48563,1,334,2026-08-02,2,1,2195.0,-14.3
1.0,208966,3662,1451,Evoker,Devastation,Flameshaper,DPS,EU,Den of Nalorakk,17,0,2083.2,208966,2,334,2026-08-02,2,1,2195.0,-14.3
1.0,269307,3662,7250,Warlock,Destruction,Diabolist,DPS,EU,Den of Nalorakk,17,0,2083.2,269307,2,334,2026-08-02,2,1,2195.0,-14.3
0.9721,241795,3662,7251,DemonHunter,Devourer,Annihilator,DPS,EU,Den of Nalorakk,17,0,2083.2,248735,2,334,2026-08-02,2,1,2195.0,-14.3
0.9565,143899,3663,7252,DeathKnight,Blood,San'layn,Tank,KR,Ruby Life Pools,16,1,1548.3,150444,0,334,2026-08-02,2,1,1660.0,1.2
1.0,28228,3663,7253,Paladin,Holy,Lightsmith,Healer,KR,Ruby Life Pools,16,1,1548.3,28228,1,334,2026-08-02,2,1,1660.0,1.2
1.0,302374,3663,1178,Hunter,Marksmanship,Sentinel,DPS,KR,Ruby Life Pools,16,1,1548.3,302374,1,334,2026-08-02,2,1,1660.0,1.2
0.9813,248342,3663,7254,Warrior,Arms,Slayer,DPS,KR,Ruby Life Pools,16,1,1548.3,253075,4,334,2026-08-02,2,1,1660.0,1.2
1.0,311778,3663,7255,DeathKnight,Unholy,San'layn,DPS,KR,Ruby Life Pools,16,1,1548.3,311778,2,334,2026-08-02,2,1,1660.0,1.2
0.9574,174642,3664,7161,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,15,0,1984.9,182412,1,334,2026-08-02,2,1,2171.0,-20.6
0.709,15845,3664,7162,Priest,Discipline,Oracle,Healer,EU,Altar of Fangs,15,0,1984.9,22348,2,334,2026-08-02,2,1,2171.0,-20.6
0.9874,154946,3664,7256,Mage,Arcane,Spellslinger,DPS,EU,Altar of Fangs,15,0,1984.9,156923,5,334,2026-08-02,2,1,2171.0,-20.6
1.0,249453,3664,7257,Priest,Shadow,Archon,DPS,EU,Altar of Fangs,15,0,1984.9,249453,6,334,2026-08-02,2,1,2171.0,-20.6
1.0,286499,3664,6365,Paladin,Retribution,Herald of the Sun,DPS,EU,Altar of Fangs,15,0,1984.9,286499,2,334,2026-08-02,2,1,2171.0,-20.6
0.9569,88102,3665,7258,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,12,1,1490.7,92070,1,321,2026-08-02,2,1,1524.0,15.3
1.0,16465,3665,6733,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,12,1,1490.7,16465,0,321,2026-08-02,2,1,1524.0,15.3
0.9572,211100,3665,6736,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,12,1,1490.7,220539,1,321,2026-08-02,2,1,1524.0,15.3
0.9768,180937,3665,7259,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,12,1,1490.7,185234,1,321,2026-08-02,2,1,1524.0,15.3
1.0,192542,3665,501,Warlock,Destruction,Diabolist,DPS,EU,Voidscar Arena,12,1,1490.7,192542,0,321,2026-08-02,2,1,1524.0,15.3
1.0,112484,3666,7260,DeathKnight,Blood,Deathbringer,Tank,US,Ruby Life Pools,10,1,1335.3,112484,0,321,2026-08-02,2,1,1327.0,21.0
1.0,17530,3666,7261,Shaman,Restoration,Totemic,Healer,US,Ruby Life Pools,10,1,1335.3,17530,0,321,2026-08-02,2,1,1327.0,21.0
1.0233,158645,3666,7262,Warlock,Demonology,Diabolist,DPS,US,Ruby Life Pools,10,1,1335.3,155033,0,321,2026-08-02,2,1,1327.0,21.0
1.0,173250,3666,7263,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,10,1,1335.3,173250,0,321,2026-08-02,2,1,1327.0,21.0
0.9825,184796,3666,7264,Mage,Arcane,Spellslinger,DPS,US,Ruby Life Pools,10,1,1335.3,188088,0,321,2026-08-02,2,1,1327.0,21.0
1.0,212928,3667,7265,DeathKnight,Blood,Deathbringer,Tank,US,Altar of Fangs,19,1,1739.4,212928,0,334,2026-08-02,2,1,1791.0,0.5
1.0,57584,3667,1315,Shaman,Restoration,Totemic,Healer,US,Altar of Fangs,19,1,1739.4,57584,1,334,2026-08-02,2,1,1791.0,0.5
0.9733,360006,3667,7266,Warrior,Arms,Slayer,DPS,US,Altar of Fangs,19,1,1739.4,369882,2,334,2026-08-02,2,1,1791.0,0.5
1.0,428443,3667,2145,Monk,Windwalker,Conduit of the Celestials,DPS,US,Altar of Fangs,19,1,1739.4,428443,0,334,2026-08-02,2,1,1791.0,0.5
1.0398,357760,3667,5719,Rogue,Assassination,Deathstalker,DPS,US,Altar of Fangs,19,1,1739.4,344066,1,334,2026-08-02,2,1,1791.0,0.5
1.0,137678,3668,3061,Warrior,Protection,Mountain Thane,Tank,US,Murder Row,15,1,1875.3,137678,0,334,2026-08-03,2,1,1956.0,4.1
1.0342,43684,3668,1588,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Murder Row,15,1,1875.3,42239,2,334,2026-08-03,2,1,1956.0,4.1
1.0,229682,3668,7267,Monk,Windwalker,Conduit of the Celestials,DPS,US,Murder Row,15,1,1875.3,229682,2,334,2026-08-03,2,1,1956.0,4.1
1.0,217049,3668,7268,Warlock,Destruction,Diabolist,DPS,US,Murder Row,15,1,1875.3,217049,2,334,2026-08-03,2,1,1956.0,4.1
1.0,232745,3668,6342,Shaman,Elemental,Farseer,DPS,US,Murder Row,15,1,1875.3,232745,0,334,2026-08-03,2,1,1956.0,4.1
1.0,142370,3669,1097,Paladin,Protection,Lightsmith,Tank,CN,Den of Nalorakk,16,1,1736.0,142370,0,334,2026-08-02,2,1,1817.0,5.3
0.7068,22333,3669,2150,Priest,Discipline,Unknown,Healer,CN,Den of Nalorakk,16,1,1736.0,31598,3,334,2026-08-02,2,1,1817.0,5.3
